ETL_LOAD_DATE,ETL_LOAD_IS_ACTIVE_FLAG,CTY_SCR_DAY_AGG,CTY_SCR_WEEK_AGG,CTY_SCR_MONTH_AGG,CTY_SCR_QUARTER_AGG
2019-03-05 00:00:00,N,1.2264143,1.3181199,1.3929334,1.2861246
2017-03-30 00:00:00,N,1.0484198,1.0924369,1.7664944,1.4550601
2016-11-10 00:00:00,N,1.2144372,1.1771865,1.2338516,1.2190558
2016-03-01 00:00:00,N,1.1056682,1.1645847,1.4830601,1.3399816
2018-08-20 00:00:00,N,1.0779750,1.3090264,1.2494446,1.2283809
2017-05-26 00:00:00,N,1.0585947,1.0874776,1.1449572,1.2366866
2017-01-06 00:00:00,N,1.0415657,1.2784374,1.3245184,1.2089853
2018-04-02 00:00:00,N,.9556898,1.1227355,1.6221116,1.2491414
2018-10-16 00:00:00,N,1.0466163,1.0363121,1.0443892,1.1571182
2018-05-29 00:00:00,N,1.3865437,1.5270715,1.2733468,1.2586600
2016-01-18 00:00:00,N,1.3919104,1.4535257,1.4590098,1.4566474
2018-12-12 00:00:00,N,1.1375689,1.1888322,1.1469361,1.1924422
2018-07-25 00:00:00,N,1.0832724,1.3927923,1.2001162,1.1908735
2019-02-07 00:00:00,N,1.0397364,1.8024122,1.3190037,1.2143874
2016-03-15 00:00:00,N,1.1932722,1.1417344,1.4781514,1.3989240
2017-11-13 00:00:00,N,1.1031403,1.2873958,1.2117519,1.1787053
2018-09-20 00:00:00,N,.9323789,1.1140736,1.2425237,1.2227639
2017-01-20 00:00:00,N,1.1930116,1.2301958,1.3927824,1.2395835
2016-05-11 00:00:00,N,1.1724593,1.2199519,1.7004417,1.4348941
2018-01-09 00:00:00,N,1.0470035,1.2993797,1.1565225,1.1714242
2019-04-05 00:00:00,N,1.1153644,1.1012127,1.1414138,1.4100195
2018-11-16 00:00:00,N,1.0217818,1.1079169,1.1217982,1.1883222
2016-07-07 00:00:00,N,1.0235088,1.2399582,1.2786028,1.2841612
2018-03-07 00:00:00,N,1.1533685,1.0705773,1.2635283,1.1698781
2016-02-18 00:00:00,N,1.1289141,1.0363400,1.5648580,1.3100800
2018-05-03 00:00:00,N,1.0211630,1.1217031,1.2314709,1.2099923
2016-09-02 00:00:00,N,1.1912908,1.2534741,1.2593378,1.2876576
2016-04-15 00:00:00,N,1.0630406,1.2943211,1.3986319,1.4834883
2017-07-10 00:00:00,N,1.1316620,1.1009635,1.1083084,1.1299226
2018-01-23 00:00:00,N,1.1909495,1.1513258,1.0911879,1.1582197
2017-09-05 00:00:00,N,1.3394285,1.2829516,1.1867874,1.1691137
2018-03-21 00:00:00,N,1.1096550,1.2050301,1.6212281,1.2288051
2017-11-01 00:00:00,N,1.1760186,1.1974694,1.2437434,1.1645792
2017-02-20 00:00:00,N,1.1293908,1.2010165,1.3748024,1.3840123
2018-05-17 00:00:00,N,1.1675396,1.1325900,1.2364544,1.2221008
2017-03-09 00:00:00,N,1.0392337,1.3248044,1.6155695,1.3656626
2016-06-28 00:00:00,N,1.1634665,1.1630598,1.1306949,1.2654407
2018-12-17 00:00:00,N,.9654636,1.2454856,1.1155977,1.2081877
2017-09-22 00:00:00,N,1.1234465,.9964401,1.2150460,1.1548078
2018-07-30 00:00:00,N,1.1647625,1.2130923,1.1757435,1.1909882
2017-05-05 00:00:00,N,1.1581483,1.1768960,1.1499819,1.3132517
2016-08-24 00:00:00,N,1.2544545,1.2242109,1.3912285,1.3057535
2019-02-12 00:00:00,N,.9381093,.9775527,1.3409985,1.2117927
2018-09-25 00:00:00,N,1.2081274,1.0793225,1.3612535,1.2356216
2016-05-16 00:00:00,N,1.2211784,1.1931329,1.4893392,1.5275572
2019-04-10 00:00:00,N,1.0274874,1.1363495,1.6066005,1.3625455
2018-11-21 00:00:00,N,1.0886343,1.1591154,1.9725859,1.1671034
2016-07-12 00:00:00,N,1.0308533,1.2834808,1.2619467,1.2707024
2018-03-12 00:00:00,N,1.0165453,1.6021256,1.2816695,1.2025354
2016-02-23 00:00:00,N,1.1772135,1.3701908,1.4451917,1.3158443
2019-01-17 00:00:00,N,1.0659205,1.3094921,1.1720810,1.2320771
2017-05-19 00:00:00,N,1.0985398,1.1065012,1.0974612,1.2082440
2016-09-07 00:00:00,N,1.2981931,1.1955198,1.3017434,1.3206834
2018-05-08 00:00:00,N,1.0800919,1.0992873,1.2279451,1.2068102
2016-04-20 00:00:00,N,1.1591966,1.9351024,1.3889974,1.4702837
2019-03-15 00:00:00,N,.9656890,1.1982592,1.4215213,1.2919402
2018-07-04 00:00:00,N,1.1181040,1.1419356,1.2440955,1.1997256
2016-11-03 00:00:00,N,1.1945818,1.2170376,1.2115346,1.2326990
2016-06-16 00:00:00,N,1.0940519,1.1513306,1.2740384,1.3318329
2016-12-30 00:00:00,N,1.1670924,1.4048740,1.2479555,1.2102583
2018-08-30 00:00:00,N,1.0766620,1.2557053,1.3988100,1.2280580
2016-08-12 00:00:00,N,1.1849992,1.2478162,1.1374506,1.3047217
2017-11-06 00:00:00,N,.9258127,1.4733830,1.2354510,1.1604138
2018-05-22 00:00:00,N,1.0992534,1.2518190,1.1883376,1.2166227
2018-01-02 00:00:00,N,1.2741456,1.2035752,1.1660202,1.1806313
2018-07-18 00:00:00,N,1.1717305,1.1565893,1.2162158,1.2147776
2016-01-28 00:00:00,N,1.2416108,1.2611498,1.4870146,1.3632851
2018-02-28 00:00:00,N,1.1645150,1.1443520,1.1915553,1.1724212
2018-09-13 00:00:00,N,1.0131083,1.3653152,1.3469760,1.2490818
2016-03-25 00:00:00,N,1.2229244,1.2711248,1.1874491,1.4064841
2017-06-19 00:00:00,N,1.1110695,1.0752673,1.7819173,1.2158740
2018-04-26 00:00:00,N,1.1331056,1.4194130,1.2291411,1.2292361
2017-01-30 00:00:00,N,1.0602504,1.1298645,1.6007008,1.3050912
2017-08-15 00:00:00,N,1.0483957,1.1056554,1.2239268,1.1800502
2018-11-09 00:00:00,N,.9597788,1.1818314,1.2955454,1.1660094
2018-06-22 00:00:00,N,1.0252115,1.3071663,1.2459155,1.1887224
2017-03-28 00:00:00,N,1.1423752,1.1710559,1.7512151,1.4649480
2017-10-11 00:00:00,N,1.0821884,1.0818110,1.2326666,1.1806966
2017-05-24 00:00:00,N,1.1983583,1.0887162,1.1404019,1.2423590
2016-04-08 00:00:00,N,1.1776729,1.2041909,1.4528441,1.4081588
2017-12-07 00:00:00,N,1.0870310,1.1416519,1.1928606,1.1713599
2017-07-20 00:00:00,N,1.1798929,1.2355389,1.1345568,1.1301923
2018-02-02 00:00:00,N,1.0673443,1.3217227,1.2484100,1.1779486
2017-09-15 00:00:00,N,1.0430556,1.1637689,1.1639211,1.1653296
2018-12-10 00:00:00,N,.9129080,1.1124027,1.1377257,1.1886045
2017-06-07 00:00:00,N,1.0648942,1.1608154,1.1900458,1.2130697
2019-02-05 00:00:00,N,1.0122379,1.7701272,1.3516532,1.2319181
2016-09-26 00:00:00,N,1.0030294,1.0527179,1.2592778,1.4077281
2016-05-09 00:00:00,N,1.2207142,1.2053215,1.1691796,1.4845129
2019-04-03 00:00:00,N,1.2051627,1.1062282,1.1433600,1.4137748
2017-08-03 00:00:00,N,1.1693879,1.1500172,1.2090111,1.1651821
2018-07-23 00:00:00,N,1.1427641,1.4537827,1.1976042,1.1917908
2016-11-22 00:00:00,N,1.2949006,1.2354137,1.2066734,1.2183485
2016-07-05 00:00:00,N,1.2037207,1.3113551,1.2781048,1.2840710
2017-09-29 00:00:00,N,1.0429693,1.1974494,1.1252708,1.1569949
2017-01-18 00:00:00,N,1.1164783,1.1382084,1.3976468,1.2345845
2018-09-18 00:00:00,N,1.1212574,1.1846192,1.2558829,1.2246346
2016-08-31 00:00:00,N,1.2222174,1.2421865,1.2766749,1.2895861
2017-03-16 00:00:00,N,1.2234966,1.2422189,1.4133865,1.3849025
2016-10-27 00:00:00,N,1.0500210,1.2154658,1.2462103,1.2631668
2016-02-16 00:00:00,N,1.1744538,1.4737538,1.5645216,1.3193975
2017-05-12 00:00:00,N,.9689273,1.0726701,1.0986697,1.2350984
2018-08-06 00:00:00,N,1.2566622,1.1872608,1.2538219,1.1864309
2016-12-23 00:00:00,N,1.0752268,1.2013990,1.2972665,1.2086178
2018-03-19 00:00:00,N,1.0972158,1.3980741,1.6876554,1.2319001
2016-04-13 00:00:00,N,1.1781554,1.2239486,1.4443389,1.4423999
2018-10-02 00:00:00,N,1.0152041,1.2017718,1.1755345,1.2236644
2018-05-15 00:00:00,N,1.2177535,1.2361557,1.2327778,1.2200710
2018-11-28 00:00:00,N,.8887558,1.3351760,1.4689889,1.1665287
2016-06-09 00:00:00,N,1.2689915,1.2162213,1.3425231,1.4037787
2018-07-11 00:00:00,N,1.2057792,1.1103974,1.2269524,1.2271553
2016-08-05 00:00:00,N,1.0718068,1.1372428,1.7518230,1.3158965
2019-01-24 00:00:00,N,1.0942994,1.6944593,1.2036707,1.2361798
2017-10-30 00:00:00,N,1.0687124,1.1010173,1.3092200,1.1714292
2018-09-06 00:00:00,N,1.0201201,1.0478835,1.3396773,1.2725084
2017-06-12 00:00:00,N,1.1906437,1.0697533,1.3649324,1.2281972
2016-04-27 00:00:00,N,1.2633246,1.1569110,1.1725436,1.4271731
2017-12-26 00:00:00,N,1.4957916,1.2985247,1.1677337,1.1909910
2019-03-22 00:00:00,N,1.0160355,1.1338787,1.6060249,1.3163013
2018-11-02 00:00:00,N,1.0504717,1.0520946,1.0869621,1.1686181
2017-08-08 00:00:00,N,1.2846371,1.6149067,1.3205547,1.1875882
2016-06-23 00:00:00,N,1.1470095,1.1267619,1.1690778,1.2937767
2018-02-21 00:00:00,N,1.1601763,1.2622514,1.3008938,1.1668367
2016-02-04 00:00:00,N,1.2068722,1.2290008,1.4791802,1.3554187
2018-04-19 00:00:00,N,1.1810121,1.2297238,1.1697106,1.2426233
2016-08-19 00:00:00,N,1.2590669,1.3627570,2.0853486,1.3190485
2017-06-26 00:00:00,N,.9954162,1.0656457,1.2281732,1.1866585
2016-04-01 00:00:00,N,1.1754514,1.4454900,1.4711577,1.3786253
2018-06-15 00:00:00,N,.9921500,1.0950917,1.2233661,1.1869095
2017-08-22 00:00:00,N,1.1024585,1.3073081,1.2658951,1.1735376
2017-10-18 00:00:00,N,1.0923956,1.2043632,1.2954163,1.2018209
2017-02-06 00:00:00,N,1.1542590,1.1736888,1.6117851,1.3569356
2016-09-19 00:00:00,N,1.0617101,1.3928467,1.2015474,1.3656621
2017-12-14 00:00:00,N,1.1239438,1.0820760,1.1459042,1.1708606
2018-06-29 00:00:00,N,1.1378310,1.0687027,1.2079237,1.1977922
2017-04-04 00:00:00,N,1.0996313,1.0971386,1.7423962,1.4613442
2016-11-15 00:00:00,N,1.1405973,1.2313573,1.2064477,1.2011225
2018-02-09 00:00:00,N,1.1315661,1.7313147,1.2114136,1.1806615
2017-05-31 00:00:00,N,1.0464941,1.2195810,1.1691097,1.2376940
2017-01-11 00:00:00,N,.9601950,1.0602063,1.2684417,1.2308090
2016-05-02 00:00:00,N,1.2123126,1.1923866,1.1549166,1.4258860
2017-07-27 00:00:00,N,1.0530803,1.9864089,1.1790691,1.1511553
2018-05-14 00:00:00,N,1.0928939,1.2404029,1.2380429,1.2057374
2017-02-17 00:00:00,N,1.1787041,1.4288200,1.3868216,1.3946489
2016-06-08 00:00:00,N,1.0418146,1.1751326,1.2902511,1.3859366
2018-07-10 00:00:00,N,1.2050411,1.0698369,1.2290837,1.2157754
2016-01-20 00:00:00,N,1.4619715,1.5423534,1.5553117,1.4489370
2016-08-04 00:00:00,N,1.0834308,1.1785236,1.7559173,1.3244441
2016-03-17 00:00:00,N,1.1795517,1.1531916,2.0261427,1.4048979
2018-09-05 00:00:00,N,1.0339327,1.0589359,1.3451246,1.2537107
2016-09-30 00:00:00,N,1.0695526,1.2933308,1.3106905,1.3408651
2017-12-25 00:00:00,N,1.1939695,1.2812288,1.1567953,1.1872562
2016-05-13 00:00:00,N,1.1396733,1.2459997,1.6414460,1.4337768
2018-11-01 00:00:00,N,.9921807,1.0734612,1.0932700,1.1742598
2017-08-07 00:00:00,N,1.0906244,1.6097693,1.2937475,1.1707667
2018-02-20 00:00:00,N,1.1331712,1.2523018,1.2896728,1.1681492
2018-12-28 00:00:00,N,1.0625146,1.5449221,1.2888290,1.2790536
2017-10-03 00:00:00,N,1.0225481,1.1602091,1.1127047,1.1550842
2018-04-18 00:00:00,N,1.1664037,1.2288441,1.1654559,1.2383806
2016-03-31 00:00:00,N,1.1299695,1.4579696,1.5215619,1.3765670
2017-11-29 00:00:00,N,1.0884028,1.2037677,1.2089672,1.1838163
2018-06-14 00:00:00,N,1.0939968,1.0894292,1.2211816,1.1889002
2017-03-20 00:00:00,N,1.0318154,1.1586513,1.4020776,1.3698097
2016-05-27 00:00:00,N,1.1932581,1.2719171,1.4362388,1.5426828
2018-01-25 00:00:00,N,1.1421152,1.2118934,1.1999757,1.1521494
2018-08-10 00:00:00,N,1.0810575,1.1469753,1.3026386,1.2207191
2017-05-16 00:00:00,N,1.2569873,1.1115099,1.1012723,1.2153197
2018-03-23 00:00:00,N,1.1208495,1.1711573,1.1260978,1.2208162
2017-07-12 00:00:00,N,1.1000921,1.1439147,1.1114681,1.1284596
2017-04-03 00:00:00,N,1.0879100,1.1232641,1.7370921,1.4598332
2016-11-14 00:00:00,N,1.0698933,1.3872867,1.2303848,1.2106307
2019-01-28 00:00:00,N,1.1695284,1.1833319,1.2629259,1.2246117
2017-05-30 00:00:00,N,1.2245179,1.0902846,1.1647972,1.2347969
2017-01-10 00:00:00,N,1.0088692,1.0707211,1.2756152,1.2336664
2018-04-06 00:00:00,N,1.0781003,1.0555403,1.2576996,1.2147564
2019-03-26 00:00:00,N,1.0547441,1.3008264,1.5852825,1.3127011
2017-07-26 00:00:00,N,1.1027494,1.5804793,1.1715248,1.1475604
2017-03-08 00:00:00,N,1.0702961,1.3986232,1.6220861,1.3717667
2016-06-27 00:00:00,N,1.0597100,1.0656142,1.1432814,1.2807891
2017-09-21 00:00:00,N,1.0822814,.9898115,1.2015479,1.1529639
2017-05-04 00:00:00,N,1.2182880,1.2119384,1.1521598,1.3104033
2016-02-08 00:00:00,N,1.2458364,1.2198236,1.4847320,1.3463184
2016-08-23 00:00:00,N,1.1810290,1.2142137,1.3849149,1.3055400
2017-11-17 00:00:00,N,1.0768862,1.3713488,1.2061759,1.1813686
2018-09-24 00:00:00,N,.9993267,1.0643443,1.3531253,1.2329654
2016-04-05 00:00:00,N,1.2031742,1.2115225,1.4783506,1.3854412
2017-06-30 00:00:00,N,1.0842149,1.1372528,1.2351714,1.1689950
2016-10-19 00:00:00,N,1.1378714,1.1939151,1.2323774,1.2863543
2018-11-20 00:00:00,N,1.0078188,1.1349320,1.9451040,1.1701500
2016-06-01 00:00:00,N,1.2116440,1.3230921,1.4651705,1.4532513
2016-12-15 00:00:00,N,1.0811423,1.1434623,1.3953878,1.2090762
2016-02-22 00:00:00,N,1.2925677,1.3072981,1.5710618,1.3329136
2019-01-16 00:00:00,N,1.0576911,1.2988961,1.1844239,1.2408559
2017-02-10 00:00:00,N,1.2016571,1.4205072,1.3386458,1.3222807
2018-05-07 00:00:00,N,1.0300594,1.1862794,1.2385240,1.2214643
2016-04-19 00:00:00,N,1.0203374,1.5601104,1.3946342,1.4712217
2019-03-14 00:00:00,N,1.0811664,1.3010479,1.4908673,1.2996164
2017-12-18 00:00:00,N,1.0157522,1.1392203,1.1516010,1.1819862
2018-07-03 00:00:00,N,1.2097677,1.1706377,1.3109699,1.2106860
2016-06-15 00:00:00,N,1.1106265,1.3367769,1.2830763,1.3369045
2018-02-13 00:00:00,N,1.1296281,1.4997082,1.2677321,1.1745307
2018-08-29 00:00:00,N,1.0887817,1.5512244,1.4021282,1.2181052
2016-08-11 00:00:00,N,1.3154009,1.1863350,1.1369698,1.2992887
2018-04-11 00:00:00,N,1.2159117,1.2189683,1.1769385,1.1849992
2018-10-25 00:00:00,N,1.0593599,1.1057771,1.0745383,1.1584895
2017-07-31 00:00:00,N,1.0589181,1.2026810,1.1889767,1.1614622
2016-10-07 00:00:00,N,1.1444685,1.1021800,1.2493599,1.3181888
2018-06-07 00:00:00,N,.9907213,1.2967000,1.1907261,1.1944896
2016-01-27 00:00:00,N,1.2016951,1.2511240,1.4374666,1.3445144
2018-12-21 00:00:00,N,1.2387077,1.1539434,1.1976540,1.2263504
2018-08-03 00:00:00,N,1.1493429,1.1676936,1.2159420,1.2009240
2016-03-24 00:00:00,N,1.2253544,1.2620590,1.1928617,1.4074608
2018-04-25 00:00:00,N,1.0244387,1.3136284,1.2026831,1.2336016
2016-05-20 00:00:00,N,1.1910111,1.1889124,1.5710835,1.5339539
2017-08-14 00:00:00,N,1.0489416,1.0853422,1.3139240,1.2082720
2018-06-21 00:00:00,N,1.0310307,1.6737134,1.2554334,1.1923256
2017-03-27 00:00:00,N,1.1052462,1.1306010,1.7078188,1.4544010
2017-10-10 00:00:00,N,1.0772420,1.1336949,1.1699311,1.1829955
2018-08-17 00:00:00,N,1.0954527,1.2050107,1.2500623,1.2260490
2017-05-23 00:00:00,N,1.2381150,1.0627994,1.1100434,1.2309663
2017-12-06 00:00:00,N,1.2405486,1.2644481,1.2317528,1.1832380
2017-07-19 00:00:00,N,1.1135613,1.2034662,1.1305604,1.1301809
2016-11-07 00:00:00,N,1.1258434,1.1137562,1.2144183,1.2388413
2018-02-01 00:00:00,N,1.1229646,1.1610152,1.2894318,1.1842812
2016-06-20 00:00:00,N,1.1493538,1.2008938,1.2415190,1.3046959
2017-09-14 00:00:00,N,.9916576,1.1358289,1.1788752,1.1674620
2017-01-03 00:00:00,N,1.0642204,1.3133840,1.2858639,1.2139473
2018-03-30 00:00:00,N,1.0384902,1.1449436,1.6566613,1.2483480
2019-02-04 00:00:00,N,1.5363149,1.5837367,1.3919195,1.2396300
2017-11-10 00:00:00,N,1.0421890,1.3038390,1.2027035,1.1723457
2017-03-01 00:00:00,N,1.1668748,1.0335196,1.3273021,1.3253021
2019-04-02 00:00:00,N,1.1389517,1.1104926,1.6118075,1.4043996
2017-04-27 00:00:00,N,1.0652825,1.1271652,1.2529442,1.3413832
2016-07-04 00:00:00,N,1.1993623,1.3851393,1.2384650,1.2870050
2018-09-17 00:00:00,N,1.2150690,1.0925684,1.3747679,1.2407795
2017-06-23 00:00:00,N,1.0703538,1.0827366,1.2321055,1.1886734
2018-04-30 00:00:00,N,1.0649389,1.1024175,1.1988021,1.2231259
2016-08-30 00:00:00,N,1.2290263,1.2577280,1.2554056,1.2822641
2018-11-13 00:00:00,N,1.0591410,1.6444105,1.9741468,1.1857111
2017-03-15 00:00:00,N,1.1154174,1.1835781,1.3553004,1.3746919
2018-06-26 00:00:00,N,1.0744963,1.1010111,1.2011201,1.1981482
2016-10-26 00:00:00,N,1.1396842,1.2434685,1.2546076,1.2656799
2016-02-15 00:00:00,N,1.1643695,1.6242883,1.5936499,1.3202813
2019-01-09 00:00:00,N,1.0187316,1.4253206,1.3881450,1.3521036
2017-05-11 00:00:00,N,1.1071527,1.0905452,1.0924832,1.2379808
2018-08-22 00:00:00,N,1.2579894,1.2136473,1.2554129,1.2328211
2016-12-22 00:00:00,N,1.1070961,1.2614109,1.2985976,1.2125318
2016-04-12 00:00:00,N,1.0880470,1.2442430,1.4368264,1.4310342
2019-03-07 00:00:00,N,1.1341198,1.5546585,1.4106358,1.2704078
2017-07-07 00:00:00,N,.9916403,1.0744550,1.1015825,1.1263051
2018-10-18 00:00:00,N,1.0334386,1.0618914,1.0586145,1.1509216
2016-04-29 00:00:00,N,1.2480428,1.1602360,1.1550405,1.4289685
2017-07-24 00:00:00,N,1.1262265,1.3583955,1.1562947,1.1443640
2018-02-06 00:00:00,N,1.0492028,1.7594710,1.2571917,1.1855842
2017-09-19 00:00:00,N,1.0842176,1.0136909,1.1448446,1.1572919
2018-12-14 00:00:00,N,1.0437259,1.2347582,1.1175990,1.1858011
2018-04-04 00:00:00,N,1.0584672,1.0432140,1.2730668,1.2186361
2017-11-15 00:00:00,N,.9891359,1.1858689,1.2541741,1.1809812
2018-05-31 00:00:00,N,1.0499750,1.4232670,1.2262614,1.2316963
2017-03-06 00:00:00,N,1.1303596,1.2017587,1.6014336,1.3740977
2016-10-17 00:00:00,N,1.1405603,1.2608533,1.1980298,1.2860291
2018-01-11 00:00:00,N,1.0256547,1.4021997,1.2985855,1.1796098
2018-07-27 00:00:00,N,1.2142154,1.2599357,1.1704205,1.1847091
2017-05-02 00:00:00,N,1.1649822,1.2153162,1.1775917,1.3220625
2018-03-09 00:00:00,N,1.0384991,1.1843085,1.2990741,1.1782885
2017-06-28 00:00:00,N,1.0396351,1.0602828,1.2421163,1.1843636
2017-08-24 00:00:00,N,1.1186728,1.2431328,1.2610486,1.1709419
2016-10-31 00:00:00,N,1.1245463,1.2495369,1.2071103,1.2431407
2019-01-14 00:00:00,N,7.2564715,1.3785698,1.2108647,1.2313602
2017-10-20 00:00:00,N,1.1671177,1.3764705,1.2287614,1.2027547
2016-12-27 00:00:00,N,1.1681269,1.2255404,1.3134839,1.2207584
2018-08-27 00:00:00,N,1.0758973,1.4482904,1.5207800,1.2273078
2019-03-12 00:00:00,N,1.0769595,1.3179255,1.4451053,1.2965625
2017-02-22 00:00:00,N,2.4390786,1.2585655,1.5452329,1.3913427
2018-10-23 00:00:00,N,1.1270890,1.1140017,1.0684919,1.1514639
2017-09-07 00:00:00,N,1.0772514,1.3883991,1.1970066,1.1717680
2016-06-13 00:00:00,N,1.0286028,1.3970243,1.2830449,1.3746092
2016-01-25 00:00:00,N,1.3510652,1.3214149,1.4242051,1.3418365
2018-12-19 00:00:00,N,.9182358,1.0514543,1.1482215,1.2122333
2017-04-20 00:00:00,N,1.1075747,1.1584439,1.6610964,1.4106529
2016-08-09 00:00:00,N,1.1707447,1.1702108,1.1436079,1.3098384
